Luis Severino,1315,1200,Luis Severino,Gold,Yankees,83,Live,SP,False,,,,83,False,True,CORE,True,2023-04-12 13:45:36.214761
Jhoan Duran,1369,1200,Jhoan Duran,Gold,Twins,83,Live,RP,False,,2.0,2,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Michael King,1425,1205,Michael King,Gold,Yankees,83,Live,RP,False,,5.0,1,87,True,True,CORE,True,2023-04-12 13:45:36.214761
Cristian Javier,1400,1248,Cristian Javier,Gold,Astros,83,Live,SP,False,,,,83,False,True,CORE,True,2023-04-12 13:45:36.214761
Alek Manoah,1365,1200,Alek Manoah,Gold,Blue Jays,83,Live,SP,False,,,,83,False,True,CORE,True,2023-04-12 13:45:36.214761
George Springer,1372,1202,George Springer,Gold,Blue Jays,83,Live,RF,False,,4.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Tommy Edman,1379,1201,Tommy Edman,Gold,Cardinals,83,Live,SS,False,,5.0,1,86,True,True,CORE,True,2023-04-12 13:45:36.214761
Zac Gallen,1420,1212,Zac Gallen,Gold,Diamondbacks,83,Live,SP,False,,,,83,False,True,CORE,True,2023-04-12 13:45:36.214761
Liam Hendriks,1374,0,Liam Hendriks,Gold,White Sox,83,Live,CP,False,,,,83,False,True,CORE,True,2023-04-12 13:45:36.214761
Andres Gimenez,1897,1682,Andres Gimenez,Gold,Guardians,83,Live,2B,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Felix Bautista,1599,1356,Felix Bautista,Gold,Orioles,83,Live,CP,False,,5.0,1,87,True,True,CORE,True,2023-04-12 13:45:36.214761
Adley Rutschman,3022,2709,Adley Rutschman,Gold,Orioles,83,Live,C,False,,4.0,3,83,False,True,CORE,True,2023-04-12 13:45:36.214761
Adolis Garcia,1024,0,Adolis Garcia,Gold,Rangers,82,Live,RF,False,,4.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Joe Musgrove,1042,901,Joe Musgrove,Gold,Padres,82,Live,SP,False,,,,82,False,True,CORE,True,2023-04-12 13:45:36.214761
Matt Olson,1800,1679,Matt Olson,Gold,Braves,82,Live,1B,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Xander Bogaerts,1419,1204,Xander Bogaerts,Gold,Padres,82,Live,SS,False,,3.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Devin Williams,1099,901,Devin Williams,Gold,Brewers,82,Live,CP,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Anderson,1039,0,Tyler Anderson,Gold,Dodgers,82,All-Star,SP,False,,,,82,False,False,CORE,True,2023-04-12 13:45:36.214761
Jeff McNeil,1028,0,Jeff McNeil,Gold,Mets,82,Live,2B,False,,3.0,3,82,False,True,CORE,True,2023-04-12 13:45:36.214761
Hunter Renfroe,939,901,Hunter Renfroe,Gold,Angels,82,Live,RF,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Luis Castillo,1225,1111,Luis Castillo,Gold,Mariners,82,Live,SP,False,,,,82,False,True,CORE,True,2023-04-12 13:45:36.214761
Teoscar Hernandez,1019,0,Teoscar Hernandez,Gold,Mariners,82,Live,RF,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Alex Bregman,944,0,Alex Bregman,Gold,Astros,82,Live,3B,False,,4.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Shane Bieber,1010,901,Shane Bieber,Gold,Guardians,82,Live,SP,False,,,,82,False,True,CORE,True,2023-04-12 13:45:36.214761
Nico Hoerner,745,650,Nico Hoerner,Gold,Cubs,81,Live,2B,False,,3.0,1,82,True,True,CORE,True,2023-04-12 13:45:36.214761
Tony Gonsolin,689,600,Tony Gonsolin,Gold,Dodgers,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Corey Seager,710,650,Corey Seager,Gold,Rangers,81,Live,SS,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Nathaniel Lowe,681,0,Nathaniel Lowe,Gold,Rangers,81,Live,1B,False,,4.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
A.J. Minter,697,600,A.J. Minter,Gold,Braves,81,Live,CP,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Raisel Iglesias,671,0,Raisel Iglesias,Gold,Braves,81,Live,CP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Travis d'Arnaud,698,0,Travis d'Arnaud,Gold,Braves,81,Live,C,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Jason Adam,678,600,Jason Adam,Gold,Rays,81,Live,CP,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Christian Bethancourt,675,0,Christian Bethancourt,Gold,Rays,81,Live,C,False,,4.0,3,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Framber Valdez,639,620,Framber Valdez,Gold,Astros,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Ryan Pressly,679,603,Ryan Pressly,Gold,Astros,81,Live,CP,False,,5.0,1,85,True,True,CORE,True,2023-04-12 13:45:36.214761
Ian Kennedy,638,0,Ian Kennedy,Gold,Padres,81,Veteran,SP,False,,,,81,False,False,CORE,True,2023-04-12 13:45:36.214761
Kevin Gausman,915,815,Kevin Gausman,Gold,Blue Jays,81,Live,SP,False,,2.0,2,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Bryan Reynolds,2569,2283,Bryan Reynolds,Gold,Pirates,81,Live,CF,True,2023-04-17T22:30:18.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Danny Jansen,690,600,Danny Jansen,Gold,Blue Jays,81,Live,C,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Starling Marte,700,0,Starling Marte,Gold,Mets,81,Live,RF,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Lance Lynn,649,0,Lance Lynn,Gold,White Sox,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Willson Contreras,693,0,Willson Contreras,Gold,Cardinals,81,Live,C,False,,4.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Luis Robert Jr.,975,830,Luis Robert Jr.,Gold,White Sox,81,Live,CF,False,,3.0,3,81,False,True,CORE,True,2023-04-12 13:45:36.214761
James Karinchak,702,0,James Karinchak,Gold,Guardians,81,Live,RP,False,,5.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Christian Walker,681,0,Christian Walker,Gold,Diamondbacks,81,Live,1B,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Robbie Ray,640,0,Robbie Ray,Gold,Mariners,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
C.J. Cron,782,700,C.J. Cron,Gold,Rockies,81,Live,1B,False,,5.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Rafael Devers,1090,902,Rafael Devers,Gold,Red Sox,81,Live,3B,False,,3.0,3,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Glasnow,683,0,Tyler Glasnow,Gold,Rays,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Drew Rasmussen,1032,900,Drew Rasmussen,Gold,Rays,81,Live,SP,False,,,,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Chris Sale,702,600,Chris Sale,Gold,Red Sox,81,Live,SP,False,,3.0,3,81,False,True,CORE,True,2023-04-12 13:45:36.214761
Tarik Skubal,445,0,Tarik Skubal,Gold,Free Agents,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Hunter Greene,490,415,Hunter Greene,Gold,Reds,80,Live,SP,False,,3.0,3,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Alexis Diaz,480,415,Alexis Diaz,Gold,Reds,80,Live,CP,False,,5.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Salvador Perez,490,400,Salvador Perez,Gold,Royals,80,Live,C,False,,4.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Blake Snell,474,401,Blake Snell,Gold,Padres,80,Live,SP,False,,3.0,3,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Ozzie Albies,480,0,Ozzie Albies,Gold,Braves,80,Live,2B,False,,2.0,2,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Sean Murphy,472,400,Sean Murphy,Gold,Braves,80,Live,C,False,,3.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Joe Ryan,474,431,Joe Ryan,Gold,Twins,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Freddy Peralta,643,537,Freddy Peralta,Gold,Brewers,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Willy Adames,494,408,Willy Adames,Gold,Brewers,80,Live,SS,False,,2.0,2,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Pete Fairbanks,494,402,Pete Fairbanks,Gold,Rays,80,Live,RP,False,,1.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Wander Franco,1183,1002,Wander Franco,Gold,Rays,80,Live,SS,False,,3.0,3,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Jean Segura,492,405,Jean Segura,Gold,Marlins,80,Live,3B,False,,1.0,2,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Lance McCullers Jr.,454,0,Lance McCullers Jr.,Gold,Astros,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Jeremy Pena,467,400,Jeremy Pena,Gold,Astros,80,Live,SS,False,,3.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Jose Abreu,470,401,Jose Abreu,Gold,Astros,80,Live,1B,False,,5.0,1,82,True,True,CORE,True,2023-04-12 13:45:36.214761
Jordan Romano,488,410,Jordan Romano,Gold,Blue Jays,80,Live,CP,False,,5.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Bo Bichette,759,640,Bo Bichette,Gold,Blue Jays,80,Live,SS,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Daulton Varsho,542,425,Daulton Varsho,Gold,Blue Jays,80,Live,LF,False,,1.0,2,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Triston McKenzie,445,400,Triston McKenzie,Gold,Guardians,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Paul Sewald,467,0,Paul Sewald,Gold,Mariners,80,Live,CP,False,,5.0,1,84,True,True,CORE,True,2023-04-12 13:45:36.214761
Kenley Jansen,497,0,Kenley Jansen,Gold,Red Sox,80,Live,CP,False,,2.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Trevor Story,448,0,Trevor Story,Gold,Free Agents,80,Live,2B,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Nestor Cortes Jr.,492,409,Nestor Cortes Jr.,Gold,Yankees,80,Live,SP,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Harrison Bader,474,0,Harrison Bader,Gold,Yankees,80,Live,CF,False,,,,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Anthony Rizzo,500,401,Anthony Rizzo,Gold,Yankees,80,Live,1B,False,,5.0,1,82,True,True,CORE,True,2023-04-12 13:45:36.214761
D.J. LeMahieu,456,400,D.J. LeMahieu,Gold,Yankees,80,Live,3B,False,,3.0,3,80,False,True,CORE,True,2023-04-12 13:45:36.214761
Cedric Mullins,516,405,Cedric Mullins,Gold,Orioles,80,Live,CF,False,,4.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Nathan Eovaldi,203,178,Nathan Eovaldi,Silver,Rangers,79,Live,SP,False,,2.0,2,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Walker Buehler,240,185,Walker Buehler,Silver,Free Agents,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Kyle Wright,206,182,Kyle Wright,Silver,Braves,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Charlie Morton,222,184,Charlie Morton,Silver,Braves,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Jake Cronenworth,281,218,Jake Cronenworth,Silver,Padres,79,Live,1B,False,,1.0,2,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Brandon Nimmo,213,182,Brandon Nimmo,Silver,Mets,79,Live,CF,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Kodai Senga,1099,871,Kodai Senga,Silver,Mets,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Tyler O'Neill,290,231,Tyler O'Neill,Silver,Cardinals,79,Live,CF,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Seranthony Dominguez,247,187,Seranthony Dominguez,Silver,Phillies,79,Live,CP,False,,1.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Rhys Hoskins,215,184,Rhys Hoskins,Silver,Free Agents,79,Live,1B,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Erasmo Ramirez,448,364,Erasmo Ramirez,Silver,Nationals,79,World Baseball Classic,RP,False,,,,79,False,False,CORE,True,2023-04-12 13:45:36.214761
Vojtech Mensik,450,366,Vojtech Mensik,Silver,Free Agents,79,World Baseball Classic,3B,False,,,,79,False,False,CORE,True,2023-04-12 13:45:36.214761
Chieh-Hsien Chen,450,365,Chieh-Hsien Chen,Silver,Free Agents,79,World Baseball Classic,CF,False,,,,79,False,False,CORE,True,2023-04-12 13:45:36.214761
Joey Meneses,210,186,Joey Meneses,Silver,Nationals,79,Live,RF,False,,5.0,1,82,True,True,CORE,True,2023-04-12 13:45:36.214761
Stephen Strasburg,255,187,Stephen Strasburg,Silver,Nationals,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Cal Raleigh,254,203,Cal Raleigh,Silver,Mariners,79,Live,C,False,,4.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Daniel Bard,973,785,Daniel Bard,Silver,Rockies,79,Live,CP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
A.J. Pollock,264,185,A.J. Pollock,Silver,Mariners,79,Live,LF,False,,2.0,2,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Chris Martin,285,201,Chris Martin,Silver,Red Sox,79,Live,RP,False,,1.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
John Schreiber,249,187,John Schreiber,Silver,Red Sox,79,Live,RP,False,,4.0,3,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Chris Bassitt,259,186,Chris Bassitt,Silver,Blue Jays,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Matt Chapman,1534,1329,Matt Chapman,Silver,Blue Jays,79,Live,3B,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Whit Merrifield,276,200,Whit Merrifield,Silver,Blue Jays,79,Live,2B,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Anderson,193,181,Tyler Anderson,Silver,Angels,79,Live,SP,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Taylor Ward,215,196,Taylor Ward,Silver,Angels,79,Live,LF,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Brandon Drury,205,192,Brandon Drury,Silver,Angels,79,Live,1B,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Tim Anderson,309,255,Tim Anderson,Silver,White Sox,79,Live,SS,False,,,,79,False,True,CORE,True,2023-04-12 13:45:36.214761
Steven Kwan,299,239,Steven Kwan,Silver,Guardians,79,Live,LF,False,,4.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Amed Rosario,290,189,Amed Rosario,Silver,Guardians,79,Live,SS,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Dustin May,395,346,Dustin May,Silver,Dodgers,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Daniel Hudson,215,147,Daniel Hudson,Silver,Dodgers,78,Live,RP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Miguel Rojas,171,147,Miguel Rojas,Silver,Dodgers,78,Live,SS,False,,2.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Tyler Stephenson,241,163,Tyler Stephenson,Silver,Reds,78,Live,C,False,,1.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Tyrone Taylor,180,151,Tyrone Taylor,Silver,Brewers,78,Live,RF,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Mitch Haniger,200,188,Mitch Haniger,Silver,Giants,78,Live,RF,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Masataka Yoshida,3200,2800,Masataka Yoshida,Silver,Red Sox,78,Live,LF,False,,2.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
David Bednar,401,325,David Bednar,Silver,Pirates,78,Live,CP,False,,2.0,2,72,True,True,CORE,True,2023-04-12 13:45:36.214761
Andrew McCutchen,238,172,Andrew McCutchen,Silver,Pirates,78,Live,RF,False,,2.0,2,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Jordan Montgomery,302,207,Jordan Montgomery,Silver,Cardinals,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Miles Mikolas,219,145,Miles Mikolas,Silver,Cardinals,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Giovanny Gallegos,179,145,Giovanny Gallegos,Silver,Cardinals,78,Live,RP,False,,2.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Lars Nootbaar,207,145,Lars Nootbaar,Silver,Cardinals,78,Live,RF,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Ray Chang,474,361,Ray Chang,Silver,Free Agents,78,World Baseball Classic,1B,False,,,,78,False,False,CORE,True,2023-04-12 13:45:36.214761
Garrett Whitlock,225,145,Garrett Whitlock,Silver,Red Sox,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Tanner Houck,203,151,Tanner Houck,Silver,Red Sox,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Enrique Hernandez,211,147,Enrique Hernandez,Silver,Red Sox,78,Live,CF,False,,1.0,2,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Bobby Witt Jr.,330,277,Bobby Witt Jr.,Silver,Royals,78,Live,SS,False,,4.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Clay Holmes,255,205,Clay Holmes,Silver,Yankees,78,Live,CP,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Oswaldo Cabrera,200,146,Oswaldo Cabrera,Silver,Yankees,78,Live,LF,False,,1.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Jose Trevino,215,150,Jose Trevino,Silver,Yankees,78,Live,C,False,,1.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Kyle Higashioka,189,150,Kyle Higashioka,Silver,Yankees,78,Live,C,False,,2.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Pablo Lopez,670,600,Pablo Lopez,Silver,Twins,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Clarke Schmidt,166,145,Clarke Schmidt,Silver,Yankees,78,Live,SP,False,,1.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
Jeffrey Springs,642,602,Jeffrey Springs,Silver,Rays,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Christian Vazquez,240,152,Christian Vazquez,Silver,Twins,78,Live,C,False,,5.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Jesus Luzardo,505,424,Jesus Luzardo,Silver,Marlins,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Randy Arozarena,775,640,Randy Arozarena,Silver,Rays,78,Live,LF,False,,5.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
Nick Fortes,224,147,Nick Fortes,Silver,Marlins,78,Live,C,False,,1.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Chas McCormick,190,155,Chas McCormick,Silver,Astros,78,Live,CF,False,,2.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Erik Swanson,209,156,Erik Swanson,Silver,Blue Jays,78,Live,RP,False,,5.0,1,83,True,True,CORE,True,2023-04-12 13:45:36.214761
Adam Ottavino,190,145,Adam Ottavino,Silver,Mets,78,Live,RP,False,,4.0,3,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Brooks Raley,190,145,Brooks Raley,Silver,Mets,78,Live,RP,False,,2.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Sam Hentges,200,145,Sam Hentges,Silver,Guardians,78,Live,RP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Logan Gilbert,200,145,Logan Gilbert,Silver,Mariners,78,Live,SP,False,,3.0,1,80,True,True,CORE,True,2023-04-12 13:45:36.214761
George Kirby,191,144,George Kirby,Silver,Mariners,78,Live,SP,False,,,,78,False,True,CORE,True,2023-04-12 13:45:36.214761
Austin Hays,480,399,Austin Hays,Silver,Orioles,78,Live,LF,False,,4.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Ty France,308,250,Ty France,Silver,Mariners,78,Live,1B,False,,4.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Jonathan Schoop,232,159,Jonathan Schoop,Silver,Tigers,78,Live,2B,False,,2.0,2,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Ryan Mountcastle,1222,1080,Ryan Mountcastle,Silver,Orioles,78,Live,1B,True,2023-04-17T17:00:59.000Z,,,99,True,True,CORE,True,2023-04-12 13:45:36.214761
Brock Burke,141,122,Brock Burke,Silver,Rangers,77,Live,RP,False,,2.0,2,73,True,True,CORE,True,2023-04-12 13:45:36.214761
Jonah Heim,146,136,Jonah Heim,Silver,Rangers,77,Live,C,False,,3.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Alex Vesia,146,122,Alex Vesia,Silver,Dodgers,77,Live,RP,False,,3.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Nick Lodolo,465,356,Nick Lodolo,Silver,Reds,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Vinnie Pasquantino,228,177,Vinnie Pasquantino,Silver,Royals,77,Live,1B,False,,4.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Blake Treinen,185,121,Blake Treinen,Silver,Free Agents,77,Live,CP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Robert Suarez,208,139,Robert Suarez,Silver,Padres,77,Live,CP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Ha-seong Kim,204,135,Ha-seong Kim,Silver,Padres,77,Live,2B,False,,2.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Matt Bush,164,123,Matt Bush,Silver,Brewers,77,Live,RP,False,,5.0,1,79,True,True,CORE,True,2023-04-12 13:45:36.214761
Jorge Polanco,187,124,Jorge Polanco,Silver,Twins,77,Live,2B,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Logan Webb,291,203,Logan Webb,Silver,Giants,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Luis Garcia,203,122,Luis Garcia,Silver,Astros,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Ke'Bryan Hayes,200,130,Ke'Bryan Hayes,Silver,Pirates,77,Live,3B,False,,2.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Kevin Kiermaier,359,287,Kevin Kiermaier,Silver,Blue Jays,77,Live,CF,False,,1.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Yuli Gurriel,225,157,Yuli Gurriel,Silver,Marlins,77,Live,1B,False,,1.0,2,74,True,True,CORE,True,2023-04-12 13:45:36.214761
Michael Kopech,172,123,Michael Kopech,Silver,White Sox,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
David Fletcher,130,120,David Fletcher,Silver,Angels,77,Live,SS,False,,1.0,2,76,True,True,CORE,True,2023-04-12 13:45:36.214761
Merrill Kelly,190,121,Merrill Kelly,Silver,Diamondbacks,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Aledmys Diaz,165,119,Aledmys Diaz,Silver,Athletics,77,Live,SS,False,,1.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
Lourdes Gurriel Jr.,197,142,Lourdes Gurriel Jr.,Silver,Diamondbacks,77,Live,LF,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Gabriel Moreno,195,125,Gabriel Moreno,Silver,Diamondbacks,77,Live,C,False,,3.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Oscar Gonzalez,150,120,Oscar Gonzalez,Silver,Guardians,77,Live,RF,False,,2.0,3,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Brendan Rodgers,180,119,Brendan Rodgers,Silver,Free Agents,77,Live,2B,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Jameson Taillon,192,126,Jameson Taillon,Silver,Cubs,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Gleyber Torres,595,529,Gleyber Torres,Silver,Yankees,77,Live,2B,False,,3.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
Yonny Chirinos,184,120,Yonny Chirinos,Silver,Rays,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Anthony Santander,195,140,Anthony Santander,Silver,Orioles,77,Live,RF,False,,5.0,1,78,True,True,CORE,True,2023-04-12 13:45:36.214761
John Means,194,120,John Means,Silver,Free Agents,77,Live,SP,False,,,,77,False,True,CORE,True,2023-04-12 13:45:36.214761
Seiya Suzuki,172,115,Seiya Suzuki,Silver,Cubs,76,Live,RF,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Yan Gomes,169,95,Yan Gomes,Silver,Cubs,76,Live,C,False,,1.0,2,75,True,True,CORE,True,2023-04-12 13:45:36.214761
J.D. Martinez,130,88,J.D. Martinez,Silver,Dodgers,76,Live,DH,False,,5.0,1,81,True,True,CORE,True,2023-04-12 13:45:36.214761
Joey Votto,205,119,Joey Votto,Silver,Reds,76,Live,1B,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Nelson Cruz,174,101,Nelson Cruz,Silver,Padres,76,Live,DH,False,,3.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Rowdy Tellez,125,84,Rowdy Tellez,Silver,Brewers,76,Live,1B,False,,4.0,1,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Jerad Eickhoff,149,86,Jerad Eickhoff,Silver,Free Agents,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
William Contreras,105,85,William Contreras,Silver,Brewers,76,Live,C,False,,4.0,3,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Ross Stripling,191,121,Ross Stripling,Silver,Giants,76,Live,SP,False,,,,76,False,True,CORE,True,2023-04-12 13:45:36.214761
Camilo Doval,192,141,Camilo Doval,Silver,Giants,76,Live,CP,False,,4.0,1,77,True,True,CORE,True,2023-04-12 13:45:36.214761
Brandon Crawford,207,165,Brandon Crawford,Silver,Giants,76,Live,SS,False,,1.0,2,73,True,True,CORE,True,2023-04-12 13:45:36.214761
